hub_id	source_label	pointer_def	target_label	target_hub_id	target_hub_label	target_hub_status	resolved_def	resolved_def_quality	scheme_id	resolution_status
hub:008699	定時保険	↳期間保険	期間保険	hub:001717	期間保険	canonical	保険者の責任の始期及び終期が一定期間をもって定められている保険。海上保険においては、航海保険（一定航海を保険期間とし、貨物保険に多く用いられる）、混合保険（一定の時及び一航海をもって保険期間が定められるもの）に対する語で、定時保険ともいい、船舶保険に多く用いられる。火災保険、自動車保険等その他の保険は一般に期間保険が多い。	ok	yuhikaku_legal_dict	resolved
hub:008652	定額郵便貯金	→郵便貯金	郵便貯金						yuhikaku_legal_dict	target_not_found
hub:005186	実害犯	⇨侵害犯	侵害犯	hub:006658	侵害犯	canonical	法益が現実に被害を受けたことを犯罪構成要件の要素とする犯罪。例えば、殺人罪、窃盗罪など。実害犯ともいい、実害発生を要件としない危険犯に対する。	ok	yuhikaku_legal_dict	resolved
hub:005262	実施命令	↳執行命令	執行命令	hub:005243	執行命令	canonical	法律又は上級の命令の規定を実施（執行）するために必要な細則を定める命令。実施命令ともいう。憲法又は法律の規定を実施するための政令（憲七三⑥）と、法律又は政令を施行するための内閣府令及び省令（内閣府七③、行組一二）、委員会規則、人事院規則等がある。	ok	yuhikaku_legal_dict	resolved
hub:005289	実用法学	→法解釈学	法解釈学	hub:010928	法解釈学	canonical	法律の解釈・適用の在り方を究めることを目的とする学問であって、法学の重要な部分を占める。解釈に当たっては、現実の社会的必要や解釈・適用がもたらす社会的影響、立法の沿革や制度としての合目的性等の様々な考慮を必要とし、したがって法社会学、法史学等多くの分野の協力を必要とする。実用目的に奉仕する法学である「実用法学」の一つとして位置付けられている。	ok	yuhikaku_legal_dict	resolved
hub:005264	実証法	↳実定法	実定法	hub:005274	実定法	canonical	国家機関による制定行為や慣習、判例といった経験的事実に基づいて成立した法すなわち人間の行為によってつくり出された法のこと。実証法、人定法ともいう。制定法、慣習法、判例法がこれに該当する。超経験的な性格をもつ自然法に対する概念。	ok	yuhikaku_legal_dict	resolved
hub:005199	実験則	⇨経験則	経験則	hub:002773	経験則	canonical	広く経験から帰納して得られた知識、法則。実験則ともいい、事実の判断に適用される。日常生活から得られた一般周知の常識的なものから専門の科学的研究によって見出された法則まで含む。裁判においては、事実の認定に際して重要な働きをし、経験則違反は法律問題となる。	ok	yuhikaku_legal_dict	resolved
hub:007937	対世権	↳絶対権	絶対権	hub:007235	絶対権	canonical	権利の効力を誰に対しても主張できるような種類の権利。対世権ともいう。一般に、物権、無体財産権、人格権等がその例。権利の効力を特定の者に対してしか主張できない相対権に対する語。	ok	yuhikaku_legal_dict	resolved
hub:007927	対人執行	↳人的執行	人的執行	hub:006806	人的執行	canonical	債務者の財産だけでなくその労働力や肉体をも執行の対象とすることによって、債権の満足を図ろうとする強制執行の方法。対人執行ともいい、債務者に肉体的拘束を加えるものを債務拘留とか民事拘留という。中世において認められていたが、個人の人格尊重を基調とする近代法の下では次第に認められなくなっており、我が国の法は一切これを認めていない。	ok	yuhikaku_legal_dict	resolved
hub:007926	対人権	↳相対権	相対権	hub:007591	相対権	canonical	特定の相手方に対してのみその効力が及ぶ権利。対人権ともいう。債権がその典型。これに対して、権利の効力が一般人に対して及ぶものを絶対権、対世権といい、物権、無体財産権等がその典型。例えば、所有権に基づく妨害排除の請求は所有権を侵害している者全てに対してできるが、債権は債務者に対してだけ主張でき、原則として債務者以外の第三者には主張できない。	ok	yuhikaku_legal_dict	resolved
hub:007395	専売公社	↓日本専売公社	日本専売公社	hub:009631	日本専売公社	canonical	たばこ専売法（昭二四法一一一、昭六〇廃止）、塩専売法（昭五九法七〇、平九廃止）等に基づき国の専売事業の健全にして能率的な実施に当たることを目的として、日本専売公社法（昭三三法三五五、昭六〇廃止）によって設立された法人。日本たばこ産業株式会社法（昭五九法六九）により、昭和六〇年に廃止され、日本たばこ産業株式会社に移行した。	ok	yuhikaku_legal_dict	resolved
hub:006286	小商人	⇨こしょうにん	こしょうにん	hub:004190	小商人	provisional	商人の中で特に営業規模が小さい商人。...	ok	yuhikaku_legal_dict	resolved_via_reading
hub:012733	小売販売	「販売」	販売	hub:010110	販売	canonical	売ること又は売りさばくことを意味し,対価を得て他人にある財産権を移転することをいうが，単に偶発的な１回限りの売買行為による場合でなく，営業又は事業として，すなわち，営利目的があるかどうかを問わず，反復的かつ継続的に行われるものを指す場合が多い．用例としては，例えば，「物品の販売」などというように用いることが多いが（商法29,地方税法74の61１等)，単独に用いることも少なくない（中小企業等協同組合法9の２Ｉ1等).\n\nなお，「販売」は，他の用語と複合して，\n- 「卸売販売」（たばこ事業法20等)\n- 「小売販売」(同法22Ⅰ等)\n- 「出張販売」（同法26)\n- 「訪問販売」（特定商取引に関する法律2Ⅰ等)\n- 「通信販売」（同法2Ⅱ等)\n- 「割賦販売」（割賦販売法2I等)\n- 「提携販売」(同法2Ⅱ等）\n\nのように用いられることも多い。(国・工)	ok	hourei_yougo_jiten_11	resolved
