object,op,key,detail,before_row,after_row,reason
hanrei,TRUE_DUP(dedup remove),28242788,merged into 判例ID=28242788 (survivor),28242788 | 東京地 | 20150828 | h24(ワ)16105 | 東京地|20150828|h24(ワ)16105 | 東京地方裁判所 | 平成２７年８月２８日 | 平成２４年（ワ）１６１０５号 | 損害賠償請求事件,(removed; survivor=28242788 | 東京地 | 20150828 | h24(ワ)16105 | 東京地|20150828|h24(ワ)16105 | 東京地方裁判所 | 平成２７年８月２８日 | 平成２４年（ワ）１６１０５号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240924,merged into 判例ID=28240924 (survivor),28240924 | 東京地 | 20150311 | h24(ワ)21870 | 東京地|20150311|h24(ワ)21870 | 東京地方裁判所 | 平成２７年３月１１日 | 平成２４年（ワ）２１８７０号 | 損害賠償請求事件,(removed; survivor=28240924 | 東京地 | 20150311 | h24(ワ)21870 | 東京地|20150311|h24(ワ)21870 | 東京地方裁判所 | 平成２７年３月１１日 | 平成２４年（ワ）２１８７０号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28242155,merged into 判例ID=28242155 (survivor),28242155 | 東京地 | 20150213 | h24(ワ)24738 | 東京地|20150213|h24(ワ)24738 | 東京地方裁判所 | 平成２７年２月１３日 | 平成２４年（ワ）２４７３８号 | 損害賠償請求事件,(removed; survivor=28242155 | 東京地 | 20150213 | h24(ワ)24738 | 東京地|20150213|h24(ワ)24738 | 東京地方裁判所 | 平成２７年２月１３日 | 平成２４年（ワ）２４７３８号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),29021653,merged into 判例ID=29021653 (survivor),29021653 | 東京地 | 20150715 | h24(ワ)28734 | 東京地|20150715|h24(ワ)28734 | 東京地方裁判所 | 平成２７年７月１５日 | 平成２４年（ワ）２８７３４号 | 地位確認等請求事件,(removed; survivor=29021653 | 東京地 | 20150715 | h24(ワ)28734 | 東京地|20150715|h24(ワ)28734 | 東京地方裁判所 | 平成２７年７月１５日 | 平成２４年（ワ）２８７３４号 | 地位確認等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240625,merged into 判例ID=28240625 (survivor),28240625 | 東京地 | 20150703 | h24(ワ)32336 | 東京地|20150703|h24(ワ)32336 | 東京地方裁判所 | 平成２７年７月３日 | 平成２４年（ワ）３２３３６号／平成２５年（ワ）１２９０９号 | 損失填補請求事件（３２３３６号）、独立当事者参加事件（１２９０９号）,(removed; survivor=28240625 | 東京地 | 20150703 | h24(ワ)32336h25(ワ)12909 | 東京地|20150703|h24(ワ)32336h25(ワ)12909 | 東京地方裁判所 | 平成２７年７月３日 | 平成２４年（ワ）３２３３６号／平成２５年（ワ）１２９０９号 | 損失填補請求事件（３２３３６号）、独立当事者参加事件（１２９０９号）),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28232827,merged into 判例ID=28232827 (survivor),28232827 | 東京地 | 20150121 | h24(ワ)33498 | 東京地|20150121|h24(ワ)33498 | 東京地方裁判所 | 平成２７年１月２１日 | 平成２４年（ワ）３３４９８号／平成２５年（ワ）１７２９４号 | 賃金等請求事件（３３４９８号）、賃金請求事件（１７２９４号）,(removed; survivor=28232827 | 東京地 | 20150121 | h24(ワ)33498h25(ワ)17294 | 東京地|20150121|h24(ワ)33498h25(ワ)17294 | 東京地方裁判所 | 平成２７年１月２１日 | 平成２４年（ワ）３３４９８号／平成２５年（ワ）１７２９４号 | 賃金等請求事件（３３４９８号）、賃金請求事件（１７２９４号）),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),29015973,merged into 判例ID=29015973 (survivor),29015973 | 東京地 | 20151211 | h24(行ウ)813 | 東京地|20151211|h24(行ウ)813 | 東京地方裁判所 | 平成２７年１２月１１日 | 平成２４年（行ウ）８１３号 | 国民年金障害基礎年金不支給処分取消等請求事件,(removed; survivor=29015973 | 東京地 | 20151211 | h24(行ウ)813 | 東京地|20151211|h24(行ウ)813 | 東京地方裁判所 | 平成２７年１２月１１日 | 平成２４年（行ウ）８１３号 | 国民年金障害基礎年金不支給処分取消等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),29013300,merged into 判例ID=29013300 (survivor),29013300 | 東京地 | 20150807 | h25(ワ)12898 | 東京地|20150807|h25(ワ)12898 | 東京地方裁判所 | 平成２７年８月７日 | 平成２５年（ワ）１２８９８号 | 降格処分無効確認請求事件,(removed; survivor=29013300 | 東京地 | 20150807 | h25(ワ)12898 | 東京地|20150807|h25(ワ)12898 | 東京地方裁判所 | 平成２７年８月７日 | 平成２５年（ワ）１２８９８号 | 降格処分無効確認請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),29021836,merged into 判例ID=29021836 (survivor),29021836 | 東京地 | 20150622 | h25(ワ)19439 | 東京地|20150622|h25(ワ)19439 | 東京地方裁判所 | 平成２７年６月２２日 | 平成２５年（ワ）１９４３９号 | 損害賠償等請求事件,(removed; survivor=29021836 | 東京地 | 20150622 | h25(ワ)19439 | 東京地|20150622|h25(ワ)19439 | 東京地方裁判所 | 平成２７年６月２２日 | 平成２５年（ワ）１９４３９号 | 損害賠償等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),29015902,merged into 判例ID=29015902 (survivor),29015902 | 東京地 | 20151210 | h25(ワ)20246 | 東京地|20151210|h25(ワ)20246 | 東京地方裁判所 | 平成２７年１２月１０日 | 平成２５年（ワ）２０２４６号 | 損害賠償請求事件,(removed; survivor=29015902 | 東京地 | 20151210 | h25(ワ)20246 | 東京地|20151210|h25(ワ)20246 | 東京地方裁判所 | 平成２７年１２月１０日 | 平成２５年（ワ）２０２４６号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28231528,merged into 判例ID=28231528 (survivor),28231528 | 東京地 | 20150114 | h25(ワ)26839 | 東京地|20150114|h25(ワ)26839 | 東京地方裁判所 | 平成２７年１月１４日 | 平成２５年（ワ）２６８３９号 | 所有権移転登記抹消登記手続請求事件,(removed; survivor=28231528 | 東京地 | 20150114 | h25(ワ)26839 | 東京地|20150114|h25(ワ)26839 | 東京地方裁判所 | 平成２７年１月１４日 | 平成２５年（ワ）２６８３９号 | 所有権移転登記抹消登記手続請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233810,merged into 判例ID=28233810 (survivor),28233810 | 東京地 | 20150515 | h25(ワ)29483 | 東京地|20150515|h25(ワ)29483 | 東京地方裁判所 | 平成２７年５月１５日 | 平成２５年（ワ）２９４８３号 | 損害賠償請求事件,(removed; survivor=28233810 | 東京地 | 20150515 | h25(ワ)29483 | 東京地|20150515|h25(ワ)29483 | 東京地方裁判所 | 平成２７年５月１５日 | 平成２５年（ワ）２９４８３号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28232912,merged into 判例ID=28232912 (survivor),28232912 | 東京地 | 20150427 | h25(ワ)33102 | 東京地|20150427|h25(ワ)33102 | 東京地方裁判所 | 平成２７年４月２７日 | 平成２５年（ワ）３３１０２号 | 謝罪広告等請求事件,(removed; survivor=28232912 | 東京地 | 20150427 | h25(ワ)33102 | 東京地|20150427|h25(ワ)33102 | 東京地方裁判所 | 平成２７年４月２７日 | 平成２５年（ワ）３３１０２号 | 謝罪広告等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240459,merged into 判例ID=28240459 (survivor),28240459 | 東京地 | 20150421 | h25(ワ)33939 | 東京地|20150421|h25(ワ)33939 | 東京地方裁判所 | 平成２７年４月２１日 | 平成２５年（ワ）３３９３９号 | 損害賠償請求事件,(removed; survivor=28240459 | 東京地 | 20150421 | h25(ワ)33939 | 東京地|20150421|h25(ワ)33939 | 東京地方裁判所 | 平成２７年４月２１日 | 平成２５年（ワ）３３９３９号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233736,merged into 判例ID=28233736 (survivor),28233736 | 東京地 | 20150122 | h25(行ウ)181 | 東京地|20150122|h25(行ウ)181 | 東京地方裁判所 | 平成２７年１月２２日 | 平成２５年（行ウ）１８１号 | 法人税及び消費税等更正処分等取消請求事件,(removed; survivor=28233736 | 東京地 | 20150122 | h25(行ウ)181 | 東京地|20150122|h25(行ウ)181 | 東京地方裁判所 | 平成２７年１月２２日 | 平成２５年（行ウ）１８１号 | 法人税及び消費税等更正処分等取消請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28251554,merged into 判例ID=28251554 (survivor),28251554 | 東京地 | 20151112 | h26(ヒ)22 | 東京地|20151112|h26(ヒ)22 | 東京地方裁判所 | 平成２７年１１月１２日 | 平成２６年（ヒ）２２号／平成２６年（ヒ）２４号 | 株式売買決定申立事件,(removed; survivor=28251554 | 東京地 | 20151112 | h26(ヒ)22h26(ヒ)24 | 東京地|20151112|h26(ヒ)22h26(ヒ)24 | 東京地方裁判所 | 平成２７年１１月１２日 | 平成２６年（ヒ）２２号／平成２６年（ヒ）２４号 | 株式売買決定申立事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28234190,merged into 判例ID=28234190 (survivor),28234190 | 東京地 | 20150629 | h26(ワ)1448 | 東京地|20150629|h26(ワ)1448 | 東京地方裁判所 | 平成２７年６月２９日 | 平成２６年（ワ）１４４８号 | 損害賠償請求事件,(removed; survivor=28234190 | 東京地 | 20150629 | h26(ワ)1448 | 東京地|20150629|h26(ワ)1448 | 東京地方裁判所 | 平成２７年６月２９日 | 平成２６年（ワ）１４４８号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28243515,merged into 判例ID=28243515 (survivor),28243515 | 東京地 | 20151126 | h26(ワ)1459 | 東京地|20151126|h26(ワ)1459 | 東京地方裁判所 | 平成２７年１１月２６日 | 平成２６年（ワ）１４５９号 | 特許権侵害差止等請求事件,(removed; survivor=28243515 | 東京地 | 20151126 | h26(ワ)1459 | 東京地|20151126|h26(ワ)1459 | 東京地方裁判所 | 平成２７年１１月２６日 | 平成２６年（ワ）１４５９号 | 特許権侵害差止等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28243982,merged into 判例ID=28243982 (survivor),28243982 | 東京地 | 20150730 | h26(ワ)1459 | 東京地|20150730|h26(ワ)1459 | 東京地方裁判所 | 平成２７年７月３０日 | 平成２６年（ワ）１４５９号 | 特許権侵害差止等請求事件,(removed; survivor=28243982 | 東京地 | 20150730 | h26(ワ)1459 | 東京地|20150730|h26(ワ)1459 | 東京地方裁判所 | 平成２７年７月３０日 | 平成２６年（ワ）１４５９号 | 特許権侵害差止等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28241124,merged into 判例ID=28241124 (survivor),28241124 | 東京地 | 20150327 | h26(ワ)17630 | 東京地|20150327|h26(ワ)17630 | 東京地方裁判所 | 平成２７年３月２７日 | 平成２６年（ワ）１７６３０号 | 売掛代金請求事件,(removed; survivor=28241124 | 東京地 | 20150327 | h26(ワ)17630 | 東京地|20150327|h26(ワ)17630 | 東京地方裁判所 | 平成２７年３月２７日 | 平成２６年（ワ）１７６３０号 | 売掛代金請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233535,merged into 判例ID=28233535 (survivor),28233535 | 東京地 | 20150827 | h26(ワ)19616 | 東京地|20150827|h26(ワ)19616 | 東京地方裁判所 | 平成２７年８月２７日 | 平成２６年（ワ）１９６１６号 | 営業妨害予防等請求事件,(removed; survivor=28233535 | 東京地 | 20150827 | h26(ワ)19616 | 東京地|20150827|h26(ワ)19616 | 東京地方裁判所 | 平成２７年８月２７日 | 平成２６年（ワ）１９６１６号 | 営業妨害予防等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240349,merged into 判例ID=28240349 (survivor),28240349 | 東京地 | 20150526 | h26(ワ)7552 | 東京地|20150526|h26(ワ)7552 | 東京地方裁判所 | 平成２７年５月２６日 | 平成２６年（ワ）７５５２号／平成２６年（ワ）２２６３９号 | 株主代表訴訟事件、株主総会決議取消請求事件,(removed; survivor=28240349 | 東京地 | 20150526 | h26(ワ)7552h26(ワ)22639 | 東京地|20150526|h26(ワ)7552h26(ワ)22639 | 東京地方裁判所 | 平成２７年５月２６日 | 平成２６年（ワ）７５５２号／平成２６年（ワ）２２６３９号 | 株主代表訴訟事件、株主総会決議取消請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),29014360,merged into 判例ID=29014360 (survivor),29014360 | 東京地 | 20151015 | h26(ワ)25665 | 東京地|20151015|h26(ワ)25665 | 東京地方裁判所 | 平成２７年１０月１５日 | 平成２６年（ワ）２５６６５号 | 損害賠償請求事件,(removed; survivor=29014360 | 東京地 | 20151015 | h26(ワ)25665 | 東京地|20151015|h26(ワ)25665 | 東京地方裁判所 | 平成２７年１０月１５日 | 平成２６年（ワ）２５６６５号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28261293,merged into 判例ID=28261293 (survivor),28261293 | 東京地 | 20150127 | h26(ワ)8305 | 東京地|20150127|h26(ワ)8305 | 東京地方裁判所 | 平成２７年１月２７日 | 平成２６年（ワ）８３０５号 | 契約取消確認請求事件,(removed; survivor=28261293 | 東京地 | 20150127 | h26(ワ)8305 | 東京地|20150127|h26(ワ)8305 | 東京地方裁判所 | 平成２７年１月２７日 | 平成２６年（ワ）８３０５号 | 契約取消確認請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28230680,merged into 判例ID=28230680 (survivor),28230680 | 東京地 | 20150204 | h26(特わ)970 | 東京地|20150204|h26(特わ)970 | 東京地方裁判所 | 平成２７年２月４日 | 平成２６年（特わ）９７０号／平成２６年（特わ）１０９２号 | 不正競争防止法違反被告事件,(removed; survivor=28230680 | 東京地 | 20150204 | h26(特わ)970h26(特わ)1092 | 東京地|20150204|h26(特わ)970h26(特わ)1092 | 東京地方裁判所 | 平成２７年２月４日 | 平成２６年（特わ）９７０号／平成２６年（特わ）１０９２号 | 不正競争防止法違反被告事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),29022088,merged into 判例ID=29022088 (survivor),29022088 | 東京地 | 20150616 | h26(行ウ)205 | 東京地|20150616|h26(行ウ)205 | 東京地方裁判所 | 平成２７年６月１６日 | 平成２６年（行ウ）２０５号／平成２６年（行ウ）２０７号／平成２６年（行ウ）２０８号 | 退去強制令書発付処分等取消請求事件,(removed; survivor=29022088 | 東京地 | 20150616 | h26(行ウ)205h26(行ウ)207h26(行ウ)208 | 東京地|20150616|h26(行ウ)205h26(行ウ)207h26(行ウ)208 | 東京地方裁判所 | 平成２７年６月１６日 | 平成２６年（行ウ）２０５号／平成２６年（行ウ）２０７号／平成２６年（行ウ）２０８号 | 退去強制令書発付処分等取消請求事件),survivor rule: full-docket/correct-court/min-ID
