article_id,title,court_extracted,date_extracted,extracted_ok,hanrei_id_candidate,match_status
issn:0448-0791#1600#p117,吸収合併消滅株式会社の株主が吸収合併をするための株主総会に先立って上記会社に対して委任状を送付したことが会社法７８５条２項１号イにいう吸収合併等に反対する旨の通知に当たるとされた事例（令和５．１０．２６最高一小決）＜最高裁時の判例 民事＞,最高一小,20231026,1,28331230;28313215;28313217,matched_multi
issn:0448-0791#1600#p121,独立行政法人日本芸術文化振興会の理事長がした文化芸術振興費補助金による助成金を交付しない旨の決定が上記理事長の裁量権の範囲を逸脱し又はこれを濫用したものとして違法であるとされた事例（令和５．１１．１７最高二小判）＜最高裁時の判例 民事＞,最高二小,20231117,1,,date_only_court_miss
issn:0448-0791#1600#p127,私的独占事件における競争の実質的制限がもたらされる範囲による一定の取引分野の画定――マイナミ空港サービス事件（令和５．１．２５東京高判）＜経済法判例研究会３２７＞,東京高,20230125,1,28323315;28311482;28322588;28312714,matched_multi
issn:0448-0791#1600#p131,株主の締出しを目的とする株式併合の効力が争われた事例（令和３．６．１１札幌地判）＜商事判例研究３５３１＞,札幌地,20210611,1,28292885,matched_unique
issn:0448-0791#1600#p139,生命保険契約の無催告失効条項の消費者契約法１０条該当性（令和３．６．２２東京地判）＜商事判例研究３５３３＞,東京地,20210622,1,29065422;29065100;29065040;29065175;29065284,matched_multi
issn:0448-0791#1600#p143,判断能力が低下している職員が行った退職の意思表示の有効性――栃木県・県知事（土木事務所職員）事件（令和５．３．２９宇都宮地判）＜労働判例研究１４７１＞,宇都宮地,20230329,1,28313192,matched_unique
issn:0448-0791#1600#p151,株式の低額譲受けに対して法人税法２２条２項が適用された事例（令和４．４．１４東京高判）＜租税判例研究６１８＞,東京高,20220414,1,,date_only_court_miss
issn:0448-0791#1600#p155,継続的不法行為と国際裁判管轄（令和５．１０．３０東京高判）＜渉外判例研究７２３＞,東京高,20231030,1,28341713,matched_unique
issn:0448-0791#1600#p2,一般財団法人に対する寄付に係る銀行取締役の任務懈怠責任（令和６．４．２５静岡地判）＜会社法判例速報＞,静岡地,20240425,1,28321582,matched_unique
issn:0448-0791#1600#p4,職種限定合意と配転命令権――社会福祉法人滋賀県社会福祉協議会事件（令和６．４．２６最高二小判）＜労働判例速報＞,最高二小,20240426,1,28321288,matched_unique
issn:0448-0791#1601#p10,青色申告承認取消処分と事前手続（令和６．５．７最高三小判）＜租税判例速報＞,最高三小,20240507,1,28321348,matched_unique
issn:0448-0791#1601#p102,会社法４３３条２項３号の拒絶事由があるとされた事例（令和３．１２．１６東京地判）＜商事判例研究３５３５＞,東京地,20211216,1,29068026;29068377;29068160;29068483;29068061,matched_multi
issn:0448-0791#1601#p106,公益法人の顧問によるリベート（裏金）授受と民事法上の責任（令和４．６．８東京地判）＜商事判例研究３５３６＞,東京地,20220608,1,29072877;29072838;29072820;29072892;29072894,matched_multi
issn:0448-0791#1601#p114,医師の勤務日・勤務時間削減とシフト制――医療法人社団新拓会事件（令和３．１２．２１東京地判）＜労働判例研究１４７４＞,東京地,20211221,1,29068063;29068046;29068133;29068180;29068084,matched_multi
issn:0448-0791#1601#p118,タックス・ヘイブン対策税制の趣旨と委任命令の適法性（令和５．１１．６最高二小判）＜租税判例研究６１９＞,最高二小,20231106,1,28313298;28313272,matched_multi
issn:0448-0791#1601#p2,取締役会による退職慰労金の減額決定と取締役・会社の責任（令和６．７．８最高一小判）＜会社法判例速報＞,最高一小,20240708,1,28322165;28322162,matched_multi
issn:0448-0791#1601#p4,総合職（配転に応じ得る者）のみを対象とする社宅制度と一般法理としての間接性差別の成否――ＡＧＣグリーンテック事件（令和６．５．１３東京地判）＜労働判例速報＞,東京地,20240513,1,29084462;29084278;28322728;29084511;29084460,matched_multi
issn:0448-0791#1601#p98,理事会決議を欠く学校法人理事長の専断的行為の効力――理事長の代表権の包括性と表見代理の類推適用（令和３．４．２１東京高判）＜商事判例研究３５３４＞,東京高,20210421,1,28301950;28292856;28300193,matched_multi
issn:0448-0791#1602#p10,租税条約における「居住者」該当性（令和５．５．３０東京地判）＜租税判例速報＞,東京地,20230530,1,29079177;29079119;29078864;29079104;29078890,matched_multi
issn:0448-0791#1602#p108,株券発行前にした株式譲渡の当事者間の効力（令和６．４．１９最高二小判）＜判例詳解＞,最高二小,20240419,1,28321194,matched_unique
issn:0448-0791#1602#p115,抵当不動産の賃借人は，抵当権者が物上代位権を行使して賃料債権を差し押さえる前に賃貸人との間でした，抵当権設定登記の後に取得した賃貸人に対する債権と上記の差押えがされた後の期間に対応する賃料債権とを直ちに対当額で相殺する旨の合意の効力を抵当権者に対抗することができるか（令和５．１１．２７最高二小判）＜最高裁時の判例 民事＞,最高二小,20231127,1,28313509,matched_unique
issn:0448-0791#1602#p130,退職慰労金減額と取締役会の裁量（令和５．１．１６釧路地帯広支判）＜商事判例研究３５３７＞,釧路地帯広支,20230116,1,28321761,matched_unique
issn:0448-0791#1602#p134,引受けを欠く新株発行と株式の不存在（令和３．１１．１１大阪高判）＜商事判例研究３５３８＞,大阪高,20211111,1,28332354;28311229,matched_multi
issn:0448-0791#1602#p142,定年後再雇用有期契約労働者と無期契約労働者の基本給等の相違の不合理性――名古屋自動車学校事件（令和５．７．２０最高一小判）＜労働判例研究１４７５＞,最高一小,20230720,1,28312065,matched_unique
issn:0448-0791#1602#p146,パート有期法改正を契機とした就業規則・給与規程変更の有効性――社会福祉法人恩賜財団済生会事件（令和５．５．２４山口地判）＜労働判例研究１４７６＞,山口地,20230524,1,28312796,matched_unique
issn:0448-0791#1602#p150,課税仕入れの用途区分の判定方法――エー・ディー・ワークス事件（令和５．３．６最高一小判）＜租税判例研究６２０＞,最高一小,20230306,1,,date_only_court_miss
issn:0448-0791#1602#p154,元地回収船荷証券の裏面約款中の管轄合意条項（令和４．５．９東京地判）＜渉外判例研究７２５＞,東京地,20220509,1,29079137;29070856;29070857;28313140,matched_multi
issn:0448-0791#1602#p2,弁護士である取締役の代表取締役に対する会社法４２９条１項に基づく損害賠償責任と過失相殺（令和６．４．９東京地判）＜会社法判例速報＞,東京地,20240409,1,29084039;29084079;28322812;29083988;29084062,matched_multi
issn:0448-0791#1602#p4,取引先への詐欺に当たる業務命令等に対する労働者から使用者への損害賠償請求の可否――ＳＥＳ事業Ａ社代表者ら事件（令和６．７．１９東京地判）＜労働判例速報＞,東京地,20240719,1,29084684;29084736;29084830;29084775;29084776,matched_multi
issn:0448-0791#1603#p10,相続により承継した債務の免除益への課税（令和６．１．２５東京高判）＜租税判例速報＞,東京高,20240125,1,28340985;28321767;28320292,matched_multi
issn:0448-0791#1603#p130,評点算出アルゴリズムの一方的変更に対する独占禁止法の解釈――韓流村対カカクコム（食べログ事件）（令和６．１．１９東京高判）＜経済法判例研究会３３０＞,東京高,20240119,1,28321067,matched_unique
issn:0448-0791#1603#p150,育児休業延長，母性健康管理措置や看護休暇申請後の解雇の効力――学校法人横浜山手中華学園事件（令和５．１．１７横浜地判）＜労働判例研究１４７８＞,横浜地,20230117,1,28312464;28320630,matched_multi
issn:0448-0791#1603#p154,私的整理（事業再生ＡＤＲ）と第三者割当における上場株式の有利発行の存否等（令和４．１２．２１東京地判）＜租税判例研究６２１＞,東京地,20221221,1,29074811;29074857;29075165;29074856;29073692,matched_multi
issn:0448-0791#1603#p158,外国政府機関に対する地位確認請求等における裁判権免除と通則法１２条の適用（令和５．３．２２大阪地判）＜渉外判例研究７２６＞,大阪地,20230322,1,28330572,matched_unique
